date,forecast,lower_bound,upper_bound
1985-01-01T00:00:00,70.12202424034939,66.78727085386147,73.08952273279222
1985-02-01T00:00:00,64.29725875700662,61.016758580835806,67.4467960744516
1985-03-01T00:00:00,60.66151379377166,57.51804800758948,63.86709375770195
1985-04-01T00:00:00,54.873481876716745,51.90933897524459,57.99685570355625
1985-05-01T00:00:00,55.356498652187504,51.997056603489234,58.54656046946819
1985-06-01T00:00:00,61.12598560572806,57.81940902462631,64.5095476965536
1985-07-01T00:00:00,66.39800910042065,63.23956177856775,69.71104798757287
1985-08-01T00:00:00,66.50394208688202,63.345092546988305,69.73903008088541
1985-09-01T00:00:00,60.53281935165521,57.34649447262685,63.85918373271778
1985-10-01T00:00:00,56.23762278922103,52.974414534292144,59.52401281171113
1985-11-01T00:00:00,58.40075723923793,55.12914529450104,61.684007026136015
1985-12-01T00:00:00,67.70338280047896,64.60933863158043,70.96149012562618
1986-01-01T00:00:00,72.66926507699881,69.45476583853701,75.95081233345779
1986-02-01T00:00:00,67.10842705583357,63.9055280995481,70.07037734283212
1986-03-01T00:00:00,63.17151445689983,59.64266338820009,66.1286183679004
1986-04-01T00:00:00,56.680696294991485,53.50988146906976,59.69775908944977
1986-05-01T00:00:00,57.057613488323256,53.839834109259456,60.335112490215394
1986-06-01T00:00:00,63.09663640351588,60.160624740203936,66.15380359886285
1986-07-01T00:00:00,68.83068392109054,65.55736065961618,72.14956378520637
1986-08-01T00:00:00,69.26498994931892,65.93759109934987,72.40438391827104
1986-09-01T00:00:00,62.8582166425407,59.62309527059229,66.00471969791805
1986-10-01T00:00:00,58.26769704532625,54.562787410073256,61.66254927446062
1986-11-01T00:00:00,60.416447123674075,57.30277336500242,63.53192028209137
1986-12-01T00:00:00,69.459821630805,66.38344986547797,72.83737070146955
1987-01-01T00:00:00,75.23568225207684,72.10524298082889,78.33550819195354
1987-02-01T00:00:00,69.96532937034449,66.73877714510311,73.11548056069975
1987-03-01T00:00:00,65.69478086529193,62.550153770147325,68.7811454938393
1987-04-01T00:00:00,58.46761168918544,55.139908601072975,61.97405782796999
1987-05-01T00:00:00,58.74102238327501,55.718666199386526,62.003332232612685
1987-06-01T00:00:00,65.06153496918047,61.8747814940433,68.41241423833932
1987-07-01T00:00:00,71.27895290236681,68.08386665614367,74.76041272958432
1987-08-01T00:00:00,72.0556408709162,68.93851308294245,75.21961062229764
1987-09-01T00:00:00,65.19061400336278,61.86984399303476,68.32683064481547
1987-10-01T00:00:00,60.29447370772289,56.95602795325763,63.604632422678606
1987-11-01T00:00:00,62.42032214434613,59.21967009098321,65.60950014322526
1987-12-01T00:00:00,71.1761783764337,67.89802027002082,74.55398829591346
1988-01-01T00:00:00,77.81846049833415,74.49024585501112,80.87762594482415
1988-02-01T00:00:00,72.86323304414204,69.96479984307182,76.10722657251222
1988-03-01T00:00:00,66.9737781270838,63.64044244867641,70.21970096537713
1988-04-01T00:00:00,61.05464472483111,57.79881259594573,64.26852356697363
1988-05-01T00:00:00,61.71031235565917,58.66047902150466,64.8511013001336
1988-06-01T00:00:00,68.02412092848445,64.94121194831924,71.28290408782125
1988-07-01T00:00:00,73.5525369807108,70.14354314379356,76.82400505728108
1988-08-01T00:00:00,73.28546668787759,70.25828776319078,76.53827062768147
1988-09-01T00:00:00,66.87283784052491,63.44235445730027,70.09567240113321
1988-10-01T00:00:00,62.2427247718239,58.94928211901981,65.51504459188594
1988-11-01T00:00:00,64.70845067001828,61.33686803589607,67.75076678929454
1988-12-01T00:00:00,75.62158047302852,72.4058515175643,78.77396722258219
1989-01-01T00:00:00,80.42345117492785,77.28353419265186,83.71266121977884
1989-02-01T00:00:00,73.71409831239706,70.33687827215846,76.81166482614013
1989-03-01T00:00:00,69.5213981595181,66.28509144094527,72.57219695212356
1989-04-01T00:00:00,62.863633722559655,59.72350769877081,65.93050798506216
1989-05-01T00:00:00,63.37895785568904,60.26022233334879,66.72992687181748
1989-06-01T00:00:00,69.94145333002767,66.60271932080533,73.18984642969312
1989-07-01T00:00:00,75.92873592775912,72.68782266853574,79.19666352362252
1989-08-01T00:00:00,76.00351618580316,72.80251845373235,79.24246033060578
1989-09-01T00:00:00,69.13752516663807,66.08797226648264,72.44375490539962
1989-10-01T00:00:00,64.19428684742478,61.10343725697131,67.17126182929184
1989-11-01T00:00:00,66.62348576160134,63.39195712933662,69.88116321665377
1989-12-01T00:00:00,77.19131547571932,73.90617227379433,80.21833070594836
1990-01-01T00:00:00,82.80395143544784,79.80417889444888,86.050791192657
1990-02-01T00:00:00,76.4224515888961,73.18334148155336,79.69492837282323
1990-03-01T00:00:00,71.90057108373374,68.5532343554735,75.0226449714791
1990-04-01T00:00:00,64.47476136844281,61.25553090723601,67.81524003269958
1990-05-01T00:00:00,64.84708966207592,61.447875778360654,68.11252813627034
1990-06-01T00:00:00,71.64646393198828,68.29018990121045,74.85866324630156
1990-07-01T00:00:00,78.090227606407,74.93399433818148,81.20361711043672
1990-08-01T00:00:00,78.51341566662431,75.23099801142843,81.83649086998291
1990-09-01T00:00:00,71.18845475639,68.03922859785668,74.53237133632808
1990-10-01T00:00:00,65.93362251093379,62.86295080133846,69.1376927473062
1990-11-01T00:00:00,68.30546024397428,65.04786070549363,71.4783582196792
1990-12-01T00:00:00,78.46375173425842,75.06614679781734,81.68582052702591
1991-01-01T00:00:00,84.9149408764457,81.44858047256322,88.04691303222897
1991-02-01T00:00:00,78.89869590967358,75.53365458278486,82.00770272494444
1991-03-01T00:00:00,74.02564692490547,70.83157160818544,77.20042861966014
1991-04-01T00:00:00,65.8259110550632,62.6103104264592,68.85679203933921
1991-05-01T00:00:00,66.07951746069817,62.91090834941598,69.14607190050373
1991-06-01T00:00:00,73.12795058720417,69.92559750212702,76.31913761387807
1991-07-01T00:00:00,80.0511656009803,77.06162449530198,83.07582314862034
1991-08-01T00:00:00,80.85587324527233,77.6465686172449,83.96801878721548
1991-09-01T00:00:00,73.09163161407629,69.9682481614687,76.25960514478011
1991-10-01T00:00:00,67.5479855361892,64.17831542386033,70.52413102563688
1991-11-01T00:00:00,69.8720240323491,66.51697573096632,73.0542755770243
1991-12-01T00:00:00,79.60999275985245,76.46799065963297,82.91364188602743
1992-01-01T00:00:00,86.96837516706023,83.98248860076681,90.40363290698467
1992-02-01T00:00:00,81.36444380389902,78.2148139232027,84.48718167955766
1992-03-01T00:00:00,74.73134363138799,71.4744435085438,78.00560638175892
1992-04-01T00:00:00,68.0718345790441,64.97627629102367,71.25010628751936
1992-05-01T00:00:00,68.74958730159828,65.6837510390427,71.99275169005618
1992-06-01T00:00:00,75.72326017057149,72.52210511612941,79.03457387294475
1992-07-01T00:00:00,81.81459007768295,78.65340956135941,84.95555358745715
1992-08-01T00:00:00,81.45320697196797,78.24010658814838,84.74671650680874
1992-09-01T00:00:00,74.26752106042778,70.99251231554773,77.35571499831839
1992-10-01T00:00:00,69.07313188223968,65.78581855617993,72.4837264381611
1992-11-01T00:00:00,71.75357498767288,68.68585784610441,74.98096736438305
1992-12-01T00:00:00,83.79202626834666,80.3380580229297,87.13174055475962
1993-01-01T00:00:00,89.04401658888233,85.93425724710288,92.13064735566002
1993-02-01T00:00:00,81.5528695392361,78.21885173601855,84.9669051414593
1993-03-01T00:00:00,76.86124795044465,73.60707426439731,80.08102063498188
1993-04-01T00:00:00,69.44772241617443,66.33378132039225,72.65043424433003
1993-05-01T00:00:00,69.98160034977724,66.62132147417996,73.00970286081528
1993-06-01T00:00:00,77.1875635091019,73.8067150914299,80.71713440529744
1993-07-01T00:00:00,83.75311885262832,80.71678495336273,86.95491940362072
1993-08-01T00:00:00,83.79234543785374,80.36273852532132,86.83505589567415
1993-09-01T00:00:00,76.18356846315555,73.31424211951968,79.45703324636362
1993-10-01T00:00:00,70.7015284145927,67.50664901661403,73.92507267859676
1993-11-01T00:00:00,73.33959320809414,70.1463364219579,76.3852996113848
1993-12-01T00:00:00,84.93102363487891,81.59200739854342,88.09104142014229
1994-01-01T00:00:00,91.06040498081539,87.89315784122557,94.19414372842236
1994-02-01T00:00:00,84.00033637119279,80.6259338745485,87.10899595818631
1994-03-01T00:00:00,78.99432488049369,75.9363774969169,82.22810777523263
1994-04-01T00:00:00,70.8005483433028,67.81953444297794,74.05030855262478
1994-05-01T00:00:00,71.19661478618778,67.90708067106263,74.19322070637097
1994-06-01T00:00:00,78.64720738667818,75.197488659885,81.67792916143492
1994-07-01T00:00:00,85.7053272441718,82.43743064213193,88.97577442832974
1994-08-01T00:00:00,86.15397386574382,83.11860555977135,89.54830678618075
1994-09-01T00:00:00,78.10190672251102,74.99902496091195,81.50071783705882
1994-10-01T00:00:00,72.32400924569077,68.88065235638899,75.86030231333493
1994-11-01T00:00:00,74.9121424168714,71.70732643258188,77.88789683508976
1994-12-01T00:00:00,86.03792741020476,82.80294167489718,89.48662580687198
1995-01-01T00:00:00,93.09510083578257,89.95253257862284,96.3784240741733
1995-02-01T00:00:00,86.48378532623886,83.31207967015986,89.65033103531265
1995-03-01T00:00:00,81.12916778005254,78.07636835937242,84.04692913769047
1995-04-01T00:00:00,72.1297477694345,69.17842264284575,75.10719222739104
1995-05-01T00:00:00,72.395221512509,69.25523741889701,75.64354149414885
1995-06-01T00:00:00,80.10317943714291,76.98567291783954,83.16951997661936
1995-07-01T00:00:00,87.67183189904344,84.42862047887597,90.90984450093583
1995-08-01T00:00:00,88.53762908844897,85.43930242011776,91.72508933606139
1995-09-01T00:00:00,80.02177135506199,76.68504727592291,83.31056342476492
1995-10-01T00:00:00,73.94006302223583,70.7241992121465,77.15544204389789
1995-11-01T00:00:00,76.47077612780141,73.23715987878593,79.71518961034425
1995-12-01T00:00:00,87.11385227868054,84.13863320577987,90.1249976164922
1996-01-01T00:00:00,95.14945727508136,91.99835936069708,98.40489538447562
1996-02-01T00:00:00,89.00311946296469,85.95374589042798,92.32226856129306
1996-03-01T00:00:00,81.7342391373618,78.62725615104466,84.84267111861213
1996-04-01T00:00:00,74.43802544071086,71.18394831562426,77.58532925960202
1996-05-01T00:00:00,75.1668393201684,71.98816796983779,78.52946232163775
1996-06-01T00:00:00,82.77748027135875,79.1903236548059,86.01543146603831
1996-07-01T00:00:00,89.42171413360833,86.24208359887474,92.7045159052823
1996-08-01T00:00:00,89.01181741573365,86.04251432003261,92.12761657219623
1996-09-01T00:00:00,81.14577843110604,77.77620380680642,84.25410710298002
1996-10-01T00:00:00,75.45817031245574,72.43435665012117,78.85288778379177
1996-11-01T00:00:00,78.37340632138933,75.11732433870417,81.54076383424069
1996-12-01T00:00:00,91.50788240871263,88.25390649210306,94.64909615349661
1997-01-01T00:00:00,97.22750463574545,93.96917169898929,100.12987881111916
1997-02-01T00:00:00,89.03330517214143,85.7819041785105,92.41606721884295
1997-03-01T00:00:00,83.89897306172544,80.92105940695392,87.23121675202654
1997-04-01T00:00:00,75.79430497273577,72.67076319641718,78.87683061613056
1997-05-01T00:00:00,76.36499361510236,73.2753521982813,79.65103077152084
1997-06-01T00:00:00,84.214650488856,81.01075584255017,87.26871114821807
1997-07-01T00:00:00,91.36370106217021,88.27300407393824,94.64337951835452
1997-08-01T00:00:00,91.39183963498316,88.08068106019984,94.57837694900905
1997-09-01T00:00:00,83.0797186015143,79.96104626529308,86.59080286581344
1997-10-01T00:00:00,77.08956969941575,73.7892761378792,80.12604240944262
1997-11-01T00:00:00,79.95331026284552,76.86117189411955,83.24590458208893
1997-12-01T00:00:00,92.57589217436006,89.47208887461717,95.73961610142534
1998-01-01T00:00:00,99.24137057905,96.20576355926504,102.49544329145607
1998-02-01T00:00:00,91.53265907487955,88.38112345626625,94.35777713404003
1998-03-01T00:00:00,86.06560565109339,82.95720104120602,89.2532275922709
1998-04-01T00:00:00,77.12633734859023,73.93585640073849,80.46809878211067
1998-05-01T00:00:00,77.54614196791846,74.26102782165053,80.74455854827472
1998-06-01T00:00:00,85.64795313231762,82.30181986085739,88.86277278226467
1998-07-01T00:00:00,93.32042939740305,89.9779155435294,96.48293262446533
1998-08-01T00:00:00,93.79453449739451,90.46014642194503,96.73710893484407
1998-09-01T00:00:00,85.01536080701486,81.88925151215996,88.20917083058576
1998-10-01T00:00:00,78.71439786427973,75.43113771153743,81.75671247775236
1998-11-01T00:00:00,81.51882645800802,78.26709450088033,84.74765721024232
1998-12-01T00:00:00,93.61210513994013,90.46345142777915,96.86403687634288
1999-01-01T00:00:00,101.27526291497722,97.86563866353434,104.6413308268556
1999-02-01T00:00:00,94.0688766173466,90.92384884119936,97.09655142155748
1999-03-01T00:00:00,88.2326903136648,84.91512455691952,91.45509776899802
1999-04-01T00:00:00,78.43358589760322,75.09501864282002,81.3265548816535
1999-05-01T00:00:00,78.71092690736923,75.44556966496566,81.93493652402935
1999-06-01T00:00:00,87.07840968188627,83.90571776684823,90.46266533775285
1999-07-01T00:00:00,95.29249962741387,91.88305616373545,98.53904439819541
1999-08-01T00:00:00,96.21938631228511,92.85933264856345,99.46504617137319
1999-09-01T00:00:00,86.95191228648149,83.83004559596627,90.18988850293246
1999-10-01T00:00:00,80.33214155707614,77.30885955821108,83.59774714855998
1999-11-01T00:00:00,83.06952863116724,79.79845516271331,86.40763722749602
1999-12-01T00:00:00,94.61771151878328,91.3802868800394,97.80526495508991
2000-01-01T00:00:00,103.33053824263459,100.32804511656637,106.74779839707638
2000-02-01T00:00:00,96.64179327604528,93.40726501962845,99.89121881233115
2000-03-01T00:00:00,88.73713228108818,85.46955434960373,91.81616140652847
2000-04-01T00:00:00,80.80421350389662,77.49009256492329,84.10841588522229
2000-05-01T00:00:00,81.58408788275308,78.39784999915433,84.91631657452889
2000-06-01T00:00:00,89.83169585640923,86.50502841953131,92.8391879853877
2000-07-01T00:00:00,97.02883257190871,93.87168501165289,100.130973113146
2000-08-01T00:00:00,96.57042150973999,93.42989293937498,99.76376440908946
2000-09-01T00:00:00,88.02402932524674,84.81365556859599,91.2207538852241
2000-10-01T00:00:00,81.84320210321054,78.51831645421136,85.129789280932
2000-11-01T00:00:00,84.99323009941273,81.89078120004311,88.0699826294866
2000-12-01T00:00:00,99.21574254098675,96.0599819490175,102.56210137850994
2001-01-01T00:00:00,105.39375840906776,102.17356183929941,108.54462352418659
2001-02-01T00:00:00,96.48998552846766,93.2261415658901,99.96280889529858
2001-03-01T00:00:00,90.90754925129693,87.45695632793925,94.18403746272841
2001-04-01T00:00:00,82.10781242247793,78.73364634144252,85.33451328571157
2001-05-01T00:00:00,82.70851205614571,79.57869460017476,85.92582546062081
2001-06-01T00:00:00,91.19032503167264,87.8099128894532,94.37143888162093
2001-07-01T00:00:00,98.91072358229533,95.88456529832442,102.15091940028692
2001-08-01T00:00:00,98.91973778460589,95.41960885307873,102.3247429141988
2001-09-01T00:00:00,89.9035223963912,86.58607338822405,93.004843646333
2001-10-01T00:00:00,83.40398244934451,79.91905264160467,86.47246945105556
2001-11-01T00:00:00,86.4837231483256,83.38874395001328,89.34679500975935
2001-12-01T00:00:00,100.11655435124922,96.81022219909129,103.21169459031452
2002-01-01T00:00:00,107.30207089561401,104.02615582057402,110.45102883417171
2002-02-01T00:00:00,98.9461943857959,95.85151643205724,102.30520001737914
2002-03-01T00:00:00,93.0185374856839,89.89274349343853,96.20938638347918
2002-04-01T00:00:00,83.33948749031526,80.14290550291287,86.73707892671845
2002-05-01T00:00:00,83.77603441241614,80.5994080918729,86.72421790254566
2002-06-01T00:00:00,92.50930527379344,89.14733101303754,95.80984776974302
2002-07-01T00:00:00,100.77602200347663,97.60241579307883,104.14370746726307
2002-08-01T00:00:00,101.26687902296106,98.03228598477132,104.47975208378362
2002-09-01T00:00:00,91.76921141811009,88.60290039337374,95.03486073192988
2002-10-01T00:00:00,84.95064302000706,81.7367681917769,88.15882266629635
2002-11-01T00:00:00,87.95908241396188,84.74616035273637,91.26185452970645
